"","firm","longitude","latitude","collected"
"632","starbucks",-111.66144,35.184341,2008
"633","starbucks",-111.661601,35.18752,2008
"634","starbucks",-111.662387,35.189052,2008
"635","starbucks",-111.681988,40.273549,2008
"636","starbucks",-111.683937,33.266217,2008
"637","starbucks",-111.684057,33.466461,2008
"638","starbucks",-111.684316,33.441762,2008
"639","starbucks",-111.685118,33.409068,2008
"640","starbucks",-111.685864,33.232365,2008
"641","starbucks",-111.6869,32.87965,2008
"642","starbucks",-111.687342,33.265627,2008
"643","starbucks",-111.687901,33.373101,2008
"644","starbucks",-111.688629,33.378218,2008
"645","starbucks",-111.6994,33.3391,2008
"646","starbucks",-111.702783,33.450332,2008
"647","starbucks",-111.717027,33.574924,2008
"648","starbucks",-111.719097,33.413657,2008
"649","starbucks",-111.72342,33.377725,2008
"650","starbucks",-111.723897,32.879101,2008
"651","starbucks",-111.725309,33.609669,2008
"652","starbucks",-111.728098,33.610583,2008
"653","starbucks",-111.735809,33.451819,2008
"654","starbucks",-111.737066,33.384693,2008
"655","starbucks",-111.741145,32.895418,2008
"656","starbucks",-111.7464,33.3344,2008
"657","starbucks",-111.752316,33.394824,2008
"658","starbucks",-111.753837,33.380608,2008
"659","starbucks",-111.754828,33.393724,2008
"660","starbucks",-111.755797,33.349152,2008
"661","starbucks",-111.756588,32.940562,2008
"662","starbucks",-111.762844,34.866783,2008
"663","starbucks",-111.771705,33.335511,2008
"664","starbucks",-111.771923,33.423698,2008
"665","starbucks",-111.778812,33.33546,2008
"666","starbucks",-111.787158,33.381438,2008
"667","starbucks",-111.789677,33.317465,2008
"668","starbucks",-111.789677,33.317463,2008
"669","starbucks",-111.789896,33.320972,2008
"670","starbucks",-111.790957,33.234146,2008
"671","starbucks",-111.791016,33.218109,2008
"672","starbucks",-111.799907,34.863515,2008
"673","starbucks",-111.802973,33.451196,2008
"674","starbucks",-111.803969,33.384168,2008
"675","starbucks",-111.809135,33.335428,2008
"676","starbucks",-111.81063,40.74605,2008
"677","starbucks",-111.818048,40.385342,2008
"678","starbucks",-111.82267,33.321764,2008
"679","starbucks",-111.825846,40.726007,2008
"680","starbucks",-111.833885,33.589621,2008
"681","starbucks",-111.834199,41.761612,2008
"682","starbucks",-111.835196,40.580349,2008
"683","starbucks",-111.838166,33.587977,2008
"684","starbucks",-111.839288,40.665968,2008
"685","starbucks",-111.841327,33.284775,2008
"686","starbucks",-111.841701,40.771842,2008
"687","starbucks",-111.842609,33.304416,2008
"688","starbucks",-111.847627,40.736431,2008
"689","starbucks",-111.850118,40.622381,2008
"690","starbucks",-111.851178,40.760694,2008
"691","starbucks",-111.854751,40.626042,2008
"692","starbucks",-111.855208,40.528278,2008
"693","starbucks",-111.858651,33.348097,2008
"694","starbucks",-111.859842,33.363148,2008
"695","starbucks",-111.859848,33.233712,2008
"696","starbucks",-111.860331,33.261101,2008
"697","starbucks",-111.862943,33.392762,2008
"698","starbucks",-111.863163,33.304233,2008
"699","starbucks",-111.863732,33.392398,2008
"700","starbucks",-111.864909,40.749519,2008
"701","starbucks",-111.8661,40.7602,2008
"702","starbucks",-111.86635,34.565838,2008
"703","starbucks",-111.867935,40.64931,2008
"704","starbucks",-111.870816,40.725664,2008
"705","starbucks",-111.873531,33.414937,2008
"706","starbucks",-111.873937,33.622734,2008
"707","starbucks",-111.874477,33.620442,2008
"708","starbucks",-111.874571,33.383558,2008
"709","starbucks",-111.874571,33.306082,2008
"710","starbucks",-111.876744,40.758929,2008
"711","starbucks",-111.877417,40.690663,2008
"712","starbucks",-111.877417,40.690663,2008
"713","starbucks",-111.877937,33.33561,2008
"714","starbucks",-111.880854,33.581236,2008
"715","starbucks",-111.882116,33.628701,2008
"716","starbucks",-111.88227,34.57512,2008
"717","starbucks",-111.886268,33.537871,2008
"718","starbucks",-111.886466,33.580882,2008
"719","starbucks",-111.88766,33.422098,2008
"720","starbucks",-111.887717,40.725195,2008
"721","starbucks",-111.887908,40.922257,2008
"722","starbucks",-111.888295,33.69884,2008
"723","starbucks",-111.888322,40.764912,2008
"724","starbucks",-111.88836,33.629561,2008
"725","starbucks",-111.888551,40.769356,2008
"726","starbucks",-111.888823,40.642676,2008
"727","starbucks",-111.890459,33.67255,2008
"728","starbucks",-111.8919,33.623427,2008
"729","starbucks",-111.891987,40.55823,2008
"730","starbucks",-111.892056,40.567151,2008
"731","starbucks",-111.892394,33.320242,2008
"732","starbucks",-111.8924,40.7167,2008
"733","starbucks",-111.892748,40.890815,2008
"734","starbucks",-111.895564,40.758519,2008
"735","starbucks",-111.896528,33.3057,2008
"736","starbucks",-111.898589,40.75631,2008
"737","starbucks",-111.898719,50.572124,2008
"738","starbucks",-111.904042,40.76854,2008
"739","starbucks",-111.905966,33.67114,2008
"740","starbucks",-111.90712,33.494848,2008
"741","starbucks",-111.909039,33.429352,2008
"742","starbucks",-111.909098,33.393667,2008
"743","starbucks",-111.909351,33.485766,2008
"744","starbucks",-111.910531,33.509427,2008
"745","starbucks",-111.910822,33.363746,2008
"746","starbucks",-111.911683,33.321294,2008
"747","starbucks",-111.914007,33.349038,2008
"748","starbucks",-111.92526,33.62013,2008
"749","starbucks",-111.925285,33.70053,2008
"750","starbucks",-111.925286,33.700312,2008
"751","starbucks",-111.925615,33.538719,2008
"752","starbucks",-111.925617,33.479969,2008
"753","starbucks",-111.925748,33.780681,2008
"754","starbucks",-111.925754,33.779068,2008
"755","starbucks",-111.925759,33.525773,2008
"756","starbucks",-111.925816,33.408755,2008
"757","starbucks",-111.925884,33.584121,2008
"758","starbucks",-111.926135,33.43405,2008
"759","starbucks",-111.926167,33.502366,2008
"760","starbucks",-111.926195,33.493947,2008
"761","starbucks",-111.926899,33.450888,2008
"762","starbucks",-111.928051,33.582664,2008
"763","starbucks",-111.928695,33.37841,2008
"764","starbucks",-111.929473,33.798184,2008
"765","starbucks",-111.929727,33.364723,2008
"766","starbucks",-111.93119,33.418348,2008
"767","starbucks",-111.93178,33.65515,2008
"768","starbucks",-111.9335,33.418,2008
"769","starbucks",-111.934432,33.418102,2008
"770","starbucks",-111.93568,40.587676,2008
"771","starbucks",-111.938805,40.624918,2008
"772","starbucks",-111.939372,40.651134,2008
"773","starbucks",-111.939858,33.624619,2008
"774","starbucks",-111.939948,41.161858,2008
"775","starbucks",-111.94047,33.425711,2008
"776","starbucks",-111.947194,33.305885,2008
"777","starbucks",-111.950744,33.421891,2008
"778","starbucks",-111.955669,33.442405,2008
"779","starbucks",-111.958685,40.696256,2008
"780","starbucks",-111.963375,40.766852,2008
"781","starbucks",-111.963375,40.766852,2008
"782","starbucks",-111.965253,33.349165,2008
"783","starbucks",-111.965626,33.534205,2008
"784","starbucks",-111.966985,33.379766,2008
"785","starbucks",-111.968069,33.314608,2008
"786","starbucks",-111.968499,33.684951,2008
"787","starbucks",-111.97112,40.541714,2008
"788","starbucks",-111.971841,33.676247,2008
"789","starbucks",-111.97368,41.08957,2008
"790","starbucks",-111.976338,33.626014,2008
"791","starbucks",-111.977184,33.677189,2008
"792","starbucks",-111.977619,33.798529,2008
"793","starbucks",-111.977619,33.798529,2008
"794","starbucks",-111.977758,33.58285,2008
"795","starbucks",-111.977781,33.610149,2008
"796","starbucks",-111.978579,33.677854,2008
"797","starbucks",-111.978622,33.639998,2008
"798","starbucks",-111.978726,41.07067,2008
"799","starbucks",-111.979963,33.494679,2008
"800","starbucks",-111.980083,40.508396,2008
"801","starbucks",-111.981186,33.599036,2008
"802","starbucks",-111.981914,33.348096,2008
"803","starbucks",-111.984907,33.477441,2008
"804","starbucks",-111.986264,40.609666,2008
"805","starbucks",-111.986405,33.305152,2008
"806","starbucks",-111.98702,33.480232,2008
"807","starbucks",-111.988151,33.495499,2008
"808","starbucks",-111.988532,33.601139,2008
"809","starbucks",-111.991317,33.75736,2008
"810","starbucks",-111.994645,33.611062,2008
"811","starbucks",-111.99588,33.626502,2008
"812","starbucks",-111.996517,33.304726,2008
"813","starbucks",-111.997826,33.435227,2008
"814","starbucks",-112.005508,33.316848,2008
"815","starbucks",-112.007276,41.176186,2008
"816","starbucks",-112.008709,33.435298,2008
"817","starbucks",-112.010067,34.728615,2008
"818","starbucks",-112.010296,33.436183,2008
"819","starbucks",-112.010296,33.436183,2008
"820","starbucks",-112.010296,33.436183,2008
"821","starbucks",-112.010296,33.436183,2008
"822","starbucks",-112.010296,33.436183,2008
"823","starbucks",-112.010296,33.436183,2008
"824","starbucks",-112.010454,33.640541,2008
"825","starbucks",-112.011767,33.436395,2008
"826","starbucks",-112.013099,33.480465,2008
"827","starbucks",-112.014421,33.610013,2008
"828","starbucks",-112.01456,33.511184,2008
"829","starbucks",-112.017787,43.510212,2008
"830","starbucks",-112.018165,46.591378,2008
"831","starbucks",-112.020356,46.589924,2008
"832","starbucks",-112.02424,40.705735,2008
"833","starbucks",-112.028103,33.508738,2008
"834","starbucks",-112.029724,33.652949,2008
"835","starbucks",-112.030814,33.378699,2008
"836","starbucks",-112.034166,33.379052,2008
"837","starbucks",-112.036518,46.592646,2008
"838","starbucks",-112.042584,33.507159,2008
"839","starbucks",-112.04581,33.508763,2008
"840","starbucks",-112.046323,33.070278,2008
"841","starbucks",-112.047136,33.52345,2008
"842","starbucks",-112.048714,33.390434,2008
"843","starbucks",-112.053938,33.306573,2008
"844","starbucks",-112.060794,41.139859,2008
"845","starbucks",-112.062394,33.53924,2008
"846","starbucks",-112.064972,33.518541,2008
"847","starbucks",-112.065408,33.641061,2008
"848","starbucks",-112.065624,33.638989,2008
"849","starbucks",-112.065654,33.466246,2008
"850","starbucks",-112.065748,33.606763,2008
"851","starbucks",-112.066574,33.640389,2008
"852","starbucks",-112.06706,33.466235,2008
"853","starbucks",-112.069079,33.452679,2008
"854","starbucks",-112.069938,33.449437,2008
"855","starbucks",-112.070518,33.640179,2008
"856","starbucks",-112.071211,33.4459,2008
"857","starbucks",-112.072278,33.453507,2008
"858","starbucks",-112.07278,33.449639,2008
"859","starbucks",-112.074924,33.484149,2008
"860","starbucks",-112.076727,33.448474,2008
"861","starbucks",-112.079483,33.480726,2008
"862","starbucks",-112.081873,33.488393,2008
"863","starbucks",-112.082907,33.5163,2008
"864","starbucks",-112.082949,33.466112,2008
"865","starbucks",-112.0872,43.5004,2008
"866","starbucks",-112.098018,33.520824,2008
"867","starbucks",-112.098189,33.553918,2008
"868","starbucks",-112.098494,33.65596,2008
"869","starbucks",-112.101768,33.378966,2008
"870","starbucks",-112.111739,33.480534,2008
"871","starbucks",-112.11184,33.712898,2008
"872","starbucks",-112.121083,33.581829,2008
"873","starbucks",-112.124528,33.667684,2008
"874","starbucks",-112.12734,33.798408,2008
"875","starbucks",-112.130278,33.524009,2008
"876","starbucks",-112.133271,49.784531,2008
"877","starbucks",-112.133505,33.640509,2008
"878","starbucks",-112.134242,33.553503,2008
"879","starbucks",-112.134318,33.843357,2008
"880","starbucks",-112.136653,33.866001,2008
"881","starbucks",-112.13876,33.864874,2008
"882","starbucks",-112.1422,33.699101,2008
"883","starbucks",-112.147565,33.610677,2008
"884","starbucks",-112.152467,33.579198,2008
"885","starbucks",-112.159853,33.61063,2008
"886","starbucks",-112.167223,33.37742,2008
"887","starbucks",-112.167359,33.597302,2008
"888","starbucks",-112.168664,33.377598,2008
"889","starbucks",-112.181539,35.253421,2008
"890","starbucks",-112.184822,33.610778,2008
"891","starbucks",-112.185218,33.610777,2008
"892","starbucks",-112.186257,33.653415,2008
"893","starbucks",-112.188464,33.669591,2008
"894","starbucks",-112.199718,33.638303,2008
"895","starbucks",-112.202432,33.581636,2008
"896","starbucks",-112.202907,33.668084,2008
"897","starbucks",-112.202914,33.668836,2008
"898","starbucks",-112.218201,33.638343,2008
"899","starbucks",-112.218582,33.475716,2008
"900","starbucks",-112.220675,33.465922,2008
"901","starbucks",-112.221606,33.611335,2008
"902","starbucks",-112.226075,33.635053,2008
"903","starbucks",-112.227509,33.639812,2008
"904","starbucks",-112.235065,33.652632,2008
"905","starbucks",-112.23636,33.507506,2008
"906","starbucks",-112.236638,33.681586,2008
"907","starbucks",-112.240005,33.67196,2008
"908","starbucks",-112.25057,33.609707,2008
"909","starbucks",-112.251023,33.63962,2008
"910","starbucks",-112.25515,33.478136,2008
"911","starbucks",-112.269376,33.423054,2008
"912","starbucks",-112.271974,33.422605,2008
"913","starbucks",-112.272628,33.709647,2008
"914","starbucks",-112.272687,33.707255,2008
"915","starbucks",-112.275332,33.507985,2008
"916","starbucks",-112.275518,33.637358,2008
"917","starbucks",-112.276164,33.464755,2008
"918","starbucks",-112.27987,33.667662,2008
"919","starbucks",-112.286572,33.493653,2008
"920","starbucks",-112.288448,33.56416,2008
"921","starbucks",-112.292891,33.638061,2008
"922","starbucks",-112.305646,33.435397,2008
"923","starbucks",-112.320882,33.740695,2008
"924","starbucks",-112.32927,34.585526,2008
"925","starbucks",-112.339449,34.588396,2008
"926","starbucks",-112.340813,33.510474,2008
"927","starbucks",-112.341008,33.510352,2008
"928","starbucks",-112.341557,33.465289,2008
"929","starbucks",-112.351699,33.656336,2008
"930","starbucks",-112.35526,33.63872,2008
"931","starbucks",-112.355778,33.462188,2008
"932","starbucks",-112.356761,33.539368,2008
"933","starbucks",-112.358018,33.610069,2008
"934","starbucks",-112.364077,33.485717,2008
"935","starbucks",-112.3738,33.6566,2008
"936","starbucks",-112.373838,33.656887,2008
"937","starbucks",-112.390408,33.639324,2008
"938","starbucks",-112.391674,33.609581,2008
"939","starbucks",-112.392372,33.468936,2008
"940","starbucks",-112.392589,33.457269,2008
"941","starbucks",-112.395113,33.639874,2008
"942","starbucks",-112.420848,33.63937,2008
"943","starbucks",-112.425869,33.63876,2008
"944","starbucks",-112.426749,33.621919,2008
"945","starbucks",-112.426789,33.444501,2008
"946","starbucks",-112.442877,42.861823,2008
"947","starbucks",-112.453372,34.761358,2008
"948","starbucks",-112.462244,42.911141,2008
"949","starbucks",-112.463881,42.905983,2008
"950","starbucks",-112.469979,34.546125,2008
"951","starbucks",-112.474648,34.530237,2008
"952","starbucks",-112.482261,34.561787,2008
"953","starbucks",-112.4874,34.563308,2008
"954","starbucks",-112.508223,45.978692,2008
"955","starbucks",-112.628298,45.223793,2008
"956","starbucks",-112.771732,33.962203,2008
"957","starbucks",-112.794075,49.66634,2008
"958","starbucks",-112.802474,49.678004,2008
"959","starbucks",-112.810461,49.720459,2008
"960","starbucks",-112.814511,53.018002,2008
"961","starbucks",-112.836538,49.698036,2008
"962","starbucks",-112.891821,49.70504,2008
"963","starbucks",-112.891821,49.70504,2008
"964","starbucks",-113.0802,37.6652,2008
"965","starbucks",-113.184056,53.702431,2008
"966","starbucks",-113.295516,53.527877,2008
"967","starbucks",-113.295516,53.527877,2008
"968","starbucks",-113.309097,53.541263,2008
"969","starbucks",-113.325757,53.513849,2008
"970","starbucks",-113.368859,53.477804,2008
"971","starbucks",-113.377924,53.454102,2008
"972","starbucks",-113.390052,52.958795,2008
"973","starbucks",-113.417998,53.480882,2008
"974","starbucks",-113.419928,53.537896,2008
"975","starbucks",-113.42031,53.600423,2008
"976","starbucks",-113.427919,53.453847,2008
"977","starbucks",-113.432259,53.615919,2008
"978","starbucks",-113.43436,53.45538,2008
"979","starbucks",-113.456935,53.51809,2008
"980","starbucks",-113.465847,53.570434,2008
"981","starbucks",-113.479067,53.42502,2008
"982","starbucks",-113.485049,53.44693,2008
"983","starbucks",-113.488196,53.599599,2008
"984","starbucks",-113.488233,53.598439,2008
"985","starbucks",-113.488612,53.599598,2008
"986","starbucks",-113.489633,53.59941,2008
"987","starbucks",-113.490397,53.446217,2008
"988","starbucks",-113.493211,53.540994,2008
"989","starbucks",-113.493692,53.543751,2008
"990","starbucks",-113.493741,53.544323,2008
"991","starbucks",-113.495677,53.475081,2008
"992","starbucks",-113.496838,53.518096,2008
"993","starbucks",-113.497433,53.514247,2008
"994","starbucks",-113.497722,53.543119,2008
"995","starbucks",-113.497722,53.543119,2008
"996","starbucks",-113.498421,53.413774,2008
"997","starbucks",-113.500606,53.518095,2008
"998","starbucks",-113.501335,53.537277,2008
"999","starbucks",-113.504737,53.538889,2008
"1000","starbucks",-113.506603,53.57128,2008
"1001","starbucks",-113.508556,53.541281,2008
"1002","starbucks",-113.50909,53.454049,2008
"1003","starbucks",-113.513892,53.546098,2008
"1004","starbucks",-113.516144,53.45478,2008
"1005","starbucks",-113.517228,53.546255,2008
"1006","starbucks",-113.517903,53.488319,2008
"1007","starbucks",-113.520697,53.565942,2008
"1008","starbucks",-113.526925,53.540929,2008
"1009","starbucks",-113.53062,53.52477,2008
"1010","starbucks",-113.53777,53.543017,2008
"1011","starbucks",-113.541316,53.493768,2008
